iteration, year_number, area, radius_of_influence, drawdown_roi, areal_extent, total_head, aqfr_sat_thickness, storativity,thickness, unit_cost, hydraulic_conductivity, radial_extent, number_of_wells, volume_produced, total_volume_produced, available_volume,continent, well_id, country_name, gcam_basin_id, exploitable_groundwater, well_installation_cost, annual_capital_cost, total_cost, maintenance_cost, cost_of_energy, energy_cost_rate, electric_energy, drawdown, depletion_limit, depth_to_piez_surface
1 , 1 , 796725044.2 , 4102.03570173887 , 1.07493890298895 , 52862582.7088569 , 393.043254462268 , 789.7916667 , 0.219999999 , 789.7916667 , 0.199023315418414 , 1e-06 , 4102.03570173887 , 15.0716253987816 , 5642079.75039757 , 170070624.936087 , 138434295494.03 , As , 2802 , Pakistan , 89 , 0.0185159374071718 , 64779.5002409424 , 7608.97579125413 , 12143.5408081201 , 4534.56501686597 , 1110761.8769711 , 0.092 , 12073498.6627294 , 295.243412813033 , 0.25 , 0 
1 , 2 , 796725044.2 , 4102.03570173887 , 1.07493890298895 , 52862582.7088569 , 418.749324194077 , 789.7916667 , 0.219999999 , 789.7916667 , 0.21189920012408 , 1e-06 , 4102.03570173887 , 15.0716253987816 , 5642079.75039757 , 425176562.340217 , 138434295494.03 , As , 2802 , Pakistan , 89 , 0.0462898435179295 , 64779.5002409424 , 7608.97579125413 , 12143.5408081201 , 4534.56501686597 , 1183408.64533739 , 0.092 , 12863137.4493195 , 307.738405804884 , 0.25 , 0 
1 , 3 , 796725044.2 , 4102.03570173887 , 1.07493890298895 , 52862582.7088569 , 434.647916187927 , 789.7916667 , 0.219999999 , 789.7916667 , 0.219862628202777 , 1e-06 , 4102.03570173887 , 15.0716253987816 , 5642079.75039757 , 765317812.212391 , 138434295494.03 , As , 2802 , Pakistan , 89 , 0.0833217183322732 , 64779.5002409424 , 7608.97579125413 , 12143.5408081201 , 4534.56501686597 , 1228338.94164396 , 0.092 , 13351510.2352604 , 315.047508250053 , 0.25 , 0 
1 , 4 , 796725044.2 , 4102.03570173887 , 1.07493890298895 , 52862582.7088569 , 446.374228378497 , 789.7916667 , 0.219999999 , 789.7916667 , 0.225736207686676 , 1e-06 , 4102.03570173887 , 15.0716253987816 , 5642079.75039757 , 1190494374.55261 , 138434295494.03 , As , 2802 , Pakistan , 89 , 0.129611561850203 , 64779.5002409424 , 7608.97579125413 , 12143.5408081201 , 4534.56501686597 , 1261478.14551241 , 0.092 , 13711718.972961 , 320.233398991788 , 0.25 , 0 
1 , 5 , 796725044.2 , 4102.03570173887 , 1.07493890298895 , 52862582.7088569 , 455.753226148496 , 789.7916667 , 0.219999999 , 789.7916667 , 0.230434043458582 , 1e-06 , 4102.03570173887 , 15.0716253987816 , 5642079.75039757 , 1700706249.36087 , 138434295494.03 , As , 2802 , Pakistan , 89 , 0.185159374071718 , 64779.5002409424 , 7608.97579125413 , 12143.5408081201 , 4534.56501686597 , 1287983.70959178 , 0.092 , 13999822.9303454 , 324.25588836786 , 0.25 , 0 
1 , 6 , 796725044.2 , 4102.03570173887 , 1.07493890298895 , 52862582.7088569 , 463.616559685221 , 789.7916667 , 0.219999999 , 789.7916667 , 0.234372699856755 , 1e-06 , 4102.03570173887 , 15.0716253987816 , 5642079.75039757 , 2295953436.63717 , 138434295494.03 , As , 2802 , Pakistan , 89 , 0.249965154996819 , 64779.5002409424 , 7608.97579125413 , 12143.5408081201 , 4534.56501686597 , 1310205.92309969 , 0.092 , 14241368.7293444 , 327.542501501973 , 0.25 , 0 
1 , 7 , 796725044.2 , 4102.03570173887 , 1.07493890298895 , 52862582.7088569 , 470.415920596178 , 789.7916667 , 0.219999999 , 789.7916667 , 0.237778424188599 , 1e-06 , 4102.03570173887 , 15.0716253987816 , 5642079.75039757 , 2976235936.38152 , 138434295494.03 , As , 2802 , Pakistan , 89 , 0.324028904625507 , 64779.5002409424 , 7608.97579125413 , 12143.5408081201 , 4534.56501686597 , 1329421.29138782 , 0.092 , 14450231.4281285 , 330.321293316193 , 0.25 , 0 
1 , 1 , 191951140.8 , 4102.03570173887 , 1.07493890298895 , 52862582.7088569 , 393.043254462268 , 789.7916667 , 0.219999999 , 789.7916667 , 0.199023315418414 , 1e-06 , 4102.03570173887 , 3.63113436695252 , 5642079.75039757 , 40974299.365511 , 33352310360.2262 , As , 2803 , Pakistan , 89 , 0.00446095592721927 , 64779.5002409424 , 7608.97579125413 , 12143.5408081201 , 4534.56501686597 , 1110761.8769711 , 0.092 , 12073498.6627294 , 295.243412813033 , 0.25 , 0 
1 , 2 , 191951140.8 , 4102.03570173887 , 1.07493890298895 , 52862582.7088569 , 418.749324194077 , 789.7916667 , 0.219999999 , 789.7916667 , 0.21189920012408 , 1e-06 , 4102.03570173887 , 3.63113436695252 , 5642079.75039757 , 102435748.413778 , 33352310360.2262 , As , 2803 , Pakistan , 89 , 0.0111523898180482 , 64779.5002409424 , 7608.97579125413 , 12143.5408081201 , 4534.56501686597 , 1183408.64533739 , 0.092 , 12863137.4493195 , 307.738405804884 , 0.25 , 0 
1 , 3 , 191951140.8 , 4102.03570173887 , 1.07493890298895 , 52862582.7088569 , 434.647916187927 , 789.7916667 , 0.219999999 , 789.7916667 , 0.219862628202777 , 1e-06 , 4102.03570173887 , 3.63113436695252 , 5642079.75039757 , 184384347.1448 , 33352310360.2262 , As , 2803 , Pakistan , 89 , 0.0200743016724867 , 64779.5002409424 , 7608.97579125413 , 12143.5408081201 , 4534.56501686597 , 1228338.94164396 , 0.092 , 13351510.2352604 , 315.047508250053 , 0.25 , 0 
